"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"SFRP5"	1.73121715510337e-05	6.66496926042274e-05	0.182144208054204	0.855470616537027	1	-11.8396081432534
"GRAMD2"	4.08543370932449e-05	0.000208498548007553	0.182120042420166	0.855489580613632	1	-11.8396125447166
"RP11-795F19.1"	-6.66968863465427e-05	0.000758803708872711	-0.182118445756883	0.855490833604378	1	-11.8396128355078
"LINC00982"	-1.75548654951038e-05	6.76184235312714e-05	-0.182046446897425	0.855547335504423	1	-11.8396259455966
"CARD17"	0.000365667232496128	0.0218381170672438	0.181963216132389	0.855612652689304	1	-11.839641094408
"NELFB"	0.000414327432733332	0.0312613646664799	0.181939029937322	0.855631633526681	1	-11.8396454952336
"RNF115"	0.00111937887197518	0.224209008213018	0.181833745309578	0.855714259749046	1	-11.839664645598
"SPOCK3"	2.72361380347462e-05	0.000148191383551337	0.181762983478525	0.855769793747724	1	-11.8396775103321
"AC008697.1"	-4.30772117337114e-05	0.000298987755524668	-0.181456528858609	0.856010308067569	1	-11.8397331669989
"ZNF230"	0.000407566273406811	0.0270213688175367	0.181436781218941	0.85602580703695	1	-11.8397367502406
"RP11-148K1.12"	2.17126047380822e-05	8.40066063912087e-05	0.181257716613563	0.856166348738398	1	-11.8397692240007
"FXR2"	-0.000322419100194156	0.0179410259685428	-0.181205496891678	0.85620733507639	1	-11.8397786881236
"TNKS2"	0.000850913943514828	0.124793542733945	0.181146794478044	0.856253410027763	1	-11.8397893238908
"WDR86"	-0.000305965447848975	0.0149635174723885	-0.180581590829105	0.856697057900997	1	-11.8398915517822
"BNIP2"	-0.00107494216528519	0.207958248566286	-0.180419872768985	0.856824004332302	1	-11.8399207428046
"RBM34"	0.000556339772591452	0.0497958015923653	0.180370652601302	0.856862642215774	1	-11.8399296221374
"RP11-930O11.3"	3.24148639604994e-05	0.000137134965051265	0.18033542222858	0.856890298306111	1	-11.8399359762123
"CRNKL1"	0.000712446836258081	0.0864582753753013	0.180273478124822	0.856938925289229	1	-11.8399471453118
"CTSO"	-0.000465578571003635	0.0355025109523005	-0.18027174873553	0.856940282891673	1	-11.8399474570857
"AC144449.1"	-7.09680293416358e-05	0.000781781304574867	-0.180238476492541	0.856966402297579	1	-11.8399534547387
"AL022578.1"	-3.78987868149345e-05	0.000232946007977755	-0.180192088999221	0.857002817710435	1	-11.8399618146996
"SRGAP2"	0.000382728737816381	0.0255665680270172	0.180152916327128	0.857033569534291	1	-11.8399688727326
"RP11-108K14.8"	2.4403053291619e-05	0.000129908336882449	0.180138490354393	0.857044894447573	1	-11.8399714715832
"TMEM255B"	-8.70004047289076e-05	0.00120536359306222	-0.180005320400881	0.857149439094112	1	-11.8399954524053
"RP11-1079K10.3"	9.395774672565e-05	0.00150138394698675	0.179906017771778	0.857227397937102	1	-11.8400133229615
"PLCXD3"	2.75886798152975e-05	0.000151282860525111	0.1796569784916	0.857422915644211	1	-11.8400580968414
"LINC00881"	8.17423987449473e-05	0.00129316241380961	0.17940153806093	0.857623467904942	1	-11.8401039571241
"MYT1L"	-9.31668201519594e-05	0.00139454982800432	-0.179374030808034	0.857645065041388	1	-11.8401088917226
"RP11-390F4.3"	0.000125686126817169	0.00262741104494278	0.179059244684101	0.857892224854203	1	-11.8401653081781
"SERPINB2"	2.25390590691235e-05	9.63105792602707e-05	0.17905152933646	0.857898282868921	1	-11.8401666896891
"IGF2BP2"	0.000124381310484034	0.00258529227979735	0.178992151279525	0.857944906212427	1	-11.8401773199451
"SEC63"	0.000862695273798825	0.131947467669348	0.178955815637075	0.857973437015548	1	-11.8401838232574
"PODN"	-9.09158969144348e-05	0.00135956054683062	-0.178949190292016	0.85797863926682	1	-11.840185008912
"RP11-295K3.1"	1.88437879581398e-05	7.38989260874576e-05	0.178863970573596	0.858045554729709	1	-11.8402002556966
"ZFP2"	-5.14176923529086e-05	0.000375096668411621	-0.178809430998064	0.858088380341313	1	-11.8402100096447
"RP11-817O13.9"	-5.56584741503855e-05	0.00047145447531434	-0.178581701077124	0.85826720313378	1	-11.8402507050787
"MAGEA12"	4.49588638887047e-05	0.000242976737372491	0.178511003783737	0.858322719002576	1	-11.8402633281688
"AADACL2-AS1"	4.42601215844449e-05	0.000319185322621915	0.178390360472319	0.85841745717859	1	-11.8402848576389
"LTBP2"	0.00010631257794876	0.00210142899064922	0.178327502202178	0.858466819014518	1	-11.8402960692763
"UBE2E1"	-0.00077877726289396	0.107795033570689	-0.178320534825585	0.858472290444785	1	-11.8402973117651
"L1CAM"	-0.000205390662061046	0.00724164027585709	-0.178193817739585	0.858571801638529	1	-11.8403199006104
"FBXL13"	0.000104044480546039	0.00174908831826098	0.177945416986225	0.858766877790194	1	-11.8403641344493
"PAN2"	0.00029880032647062	0.0154973109394705	0.177846781208712	0.858844341654291	1	-11.8403816818457
"GGN"	-4.76989536582872e-05	0.000385079595382818	-0.177800891347776	0.858880381839019	1	-11.8403898423792
"CEP76"	0.000377882343279083	0.0251727661293191	0.177778666858053	0.858897836229801	1	-11.8403937937769
"KANK4"	4.34229894995733e-05	0.000293115292395911	0.17762786190822	0.859016275349679	1	-11.8404205930413
"RP1-15D23.2"	-5.36268808968817e-05	0.000502925108473223	-0.177555130393619	0.85907339832633	1	-11.8404335098909
"GPR15"	0.000156497249981964	0.00368224821506709	0.17751464442238	0.859105196130209	1	-11.8404406977594
"SLCO1A2"	-2.29802943695745e-05	9.08153440142593e-05	-0.17751164739833	0.85910755001102	1	-11.8404412297853
"MEOX1"	-0.000219824784390636	0.00836183267445938	-0.177407553082575	0.859189307092999	1	-11.8404597028258
"RNF112"	-3.67547191103155e-05	0.000219290790855303	-0.17738684946784	0.859205568171775	1	-11.8404633756882
"RP11-353N4.6"	9.60158864190989e-05	0.0016271745061447	0.177353972228992	0.859231390807983	1	-11.8404692072992
"RP1-69D17.4"	-2.8664514718751e-05	0.000177999304810245	-0.177213000709766	0.859342115202568	1	-11.8404941999043
"CCL15"	7.11848970074993e-05	0.00057534560577745	0.177133759876704	0.859404355182245	1	-11.8405082396535
"CSGALNACT1"	0.000530640208287296	0.0495838380922909	0.176933749653589	0.859561457771506	1	-11.8405436491811
"ARID3B"	0.000448306257677907	0.0349796239875213	0.176717627269297	0.859731222274637	1	-11.8405818662165
"SPECC1L"	0.000325023606432422	0.0187992048455641	0.176571657080024	0.85984588577747	1	-11.8406076517743
"C12orf45"	-0.000598391007614508	0.0644503837170996	-0.176566757045877	0.859849734937138	1	-11.8406085169937
"CTD-2369P2.5"	3.22071068401293e-05	0.000219910397066336	0.176331026100501	0.860034914323331	1	-11.8406501125949
"BSCL2"	0.000511502762693264	0.0465417524078703	0.176271393373724	0.860081760270492	1	-11.840660626207
"IGHV1-69-2"	-0.000154125590759508	0.00345750667648789	-0.176231149355528	0.860113375221685	1	-11.8406677194578
"HSF2BP"	-8.44093639617321e-05	0.00133061340159634	-0.176114665496545	0.860204884035514	1	-11.8406882413165
"RP11-823E8.3"	-0.000120781214439854	0.00257753486627578	-0.176112409402862	0.860206656423704	1	-11.8406886386565
"RP11-465N4.4"	4.16489638938822e-05	0.000362119898662895	0.175852887795642	0.860410541410125	1	-11.8407343112049
"RIPPLY3"	-3.55772059415061e-05	0.000236390003012289	-0.175817454712628	0.86043837901937	1	-11.8407405417601
"C4A"	-6.49963115902677e-05	0.000697022085670226	-0.175747933975305	0.860492997720609	1	-11.8407527626367
"MTHFD1L"	0.000264120043653949	0.0138742740434025	0.175712898458363	0.860520523493346	1	-11.8407589196071
"CRIP3"	-4.82151018501126e-05	0.000441666604306779	-0.175704506278666	0.860527116862951	1	-11.8407603942287
"PRAM1"	0.000124663113703286	0.00269121019939505	0.175608511858763	0.860602536183905	1	-11.840777256737
"DMC1"	-8.44737652367968e-05	0.00185127821151084	-0.175552991940863	0.860646156742514	1	-11.8407870052281
"EHD2"	0.000114892098447898	0.00244221052053728	0.175541410402572	0.860655256110179	1	-11.8407890383891
"SZT2"	0.000396796055972897	0.0275335116449225	0.175505739744	0.860683281902191	1	-11.8407952996012
"KIAA1257"	-3.9684381730095e-05	0.000283614529186476	-0.175391616322118	0.8607729477915	1	-11.8408153229587
"RMND1"	-0.000462879587912412	0.0396085496395516	-0.175382358221926	0.860780221887891	1	-11.8408169467481
"ZNF823"	0.000216090944223163	0.00821767042869277	0.17534357443726	0.860810694465493	1	-11.8408237481719
"NAA40"	0.000365781355655503	0.0243818698176059	0.17531270657769	0.860834947616607	1	-11.8408291603316
"RP11-169E6.1"	-4.30332774339603e-05	0.000386802973823582	-0.175266994259782	0.860870864431433	1	-11.8408371734523
"CPXM2"	-6.59045279091787e-05	0.000648578943236534	-0.175154316762775	0.860959397963503	1	-11.8408569162917
"RP11-160H22.3"	-7.22203404036177e-05	0.000834280687761497	-0.175125093200221	0.860982359934084	1	-11.8408620346379
"PRMT7"	0.000505444531279587	0.0465610309442569	0.175098916325163	0.861002928116002	1	-11.840866618647
"COL8A1"	0.000117903147235811	0.00267171901570488	0.175010828011174	0.861072143199414	1	-11.8408820393587
"FOXN3-AS1"	0.000106292642538974	0.00223670344372569	0.174930687575129	0.861135114192663	1	-11.8408960619749
"APLNR"	-7.25318557004753e-05	0.000816247180339057	-0.174808670757169	0.861230991585544	1	-11.8409173996013
"TNFRSF17"	8.23635520424069e-05	0.00103983298760478	0.174736378694863	0.861287797625124	1	-11.8409300346114
"TP53TG3D"	-7.72590596917847e-05	0.00100756110848438	-0.174557957924387	0.861428001113568	1	-11.8409611961457
"THOC6"	-0.000584945317169859	0.065342452849474	-0.174488871831787	0.861482290311243	1	-11.8409732536163
"MTMR11"	8.44805409339025e-05	0.00132293041199493	0.174469552741621	0.861497471745825	1	-11.8409766244909
"KB-1410C5.5"	-3.54861366066116e-05	0.000235472670626195	-0.174333315233454	0.861604532112607	1	-11.8410003851553
"RP11-326I11.4"	-3.98977378964927e-05	0.000303525824181015	-0.174325370223861	0.861610775667305	1	-11.8410017702414
"DNAJC27-AS1"	-0.000164415083468744	0.0050110571575164	-0.17432154128407	0.861613784627745	1	-11.84100243773
"RNF111"	-0.000611967108882846	0.0671103937572451	-0.173878114843537	0.86196226349206	1	-11.8410796403135
"UBE2D2"	-0.00178931469025197	0.82673303079416	-0.17370872524108	0.862095390066428	1	-11.8411090799199
"CEP350"	0.000982858258136636	0.185217065023611	0.173499773023228	0.862259615063857	1	-11.841145355905
"LHX1"	-3.37159121737011e-05	0.00025564102133153	-0.173421109526837	0.862321441806084	1	-11.8411590012829
"ZNF274"	0.000646036944694084	0.0757362310138421	0.173264820176057	0.862444282242697	1	-11.8411860936818
"CREBZF"	-0.000857801059791752	0.139796408899842	-0.17311244908772	0.862564046202627	1	-11.8412124833438
"RP1-151F17.1"	0.000314554376261352	0.0170056610847195	0.173107613741479	0.862567846845532	1	-11.8412133204148
"MYL4"	-2.84026948519708e-05	0.000172859234306918	-0.173082669792312	0.862587453153553	1	-11.84121763821
"IFNGR1"	-0.00103275585078403	0.188708465656714	-0.172991541964821	0.862659081675109	1	-11.8412334071386
"IFIT5"	0.000578021807839411	0.0592453201717284	0.17298156440545	0.862666924329732	1	-11.8412351331714
"ZBTB38"	-0.00117077449548565	0.259828308218774	-0.172846128262137	0.862773382453641	1	-11.8412585525958
"TCTEX1D2"	0.000342614101510502	0.0229515227974132	0.172787660536172	0.86281934115114	1	-11.8412686570801
"CCDC97"	-0.000663019166982267	0.0825019078973568	-0.172674723465093	0.862908116923703	1	-11.8412881653716
"AC024560.2"	2.72920982640506e-05	0.000164529310821018	0.172428592603012	0.863101597544957	1	-11.8413306368187
"RABL6"	0.000453036283663774	0.0413905897952857	0.172398486876262	0.863125263872094	1	-11.8413358275981
"RP11-405M12.3"	0.000153312555621666	0.00381282176502008	0.172394541278952	0.863128365543466	1	-11.8413365078217
"REM1"	4.23841486511873e-05	0.000356077841061097	0.172193859376553	0.863286126267093	1	-11.8413710850996
"C1QTNF4"	-5.71976354927273e-05	0.000636338955624353	-0.17205784547613	0.8633930530663	1	-11.8413944972464
"RP11-170N16.3"	2.99276971317229e-05	0.000122086650251807	0.172052858640459	0.863396973495351	1	-11.8413953552848
"CEP131"	0.000271063540068365	0.0144834412016583	0.171870073582093	0.863540673322635	1	-11.8414267881318
"EBNA1BP2"	-0.000684301917820185	0.0928451470490189	-0.171830581779284	0.863571721121219	1	-11.8414335749966
"RP11-342K6.1"	0.000101173417060592	0.00182265227453211	0.171750944435985	0.863634331316862	1	-11.8414472563304
"RARRES1"	-0.000275648268816499	0.0121760242239412	-0.171733726502964	0.8636478680206	1	-11.8414502134621
"RP5-1112D6.4"	-7.49514051353713e-05	0.00103007542746816	-0.171682134204771	0.86368843001961	1	-11.8414590725086
"RTEL1"	0.000138577006551089	0.00373347999300252	0.171537587138888	0.863802075211831	1	-11.8414838788901
"HIST1H4A"	-0.000189816145934566	0.00630964036171082	-0.171456013370832	0.863866211044096	1	-11.8414978689137
"TFCP2L1"	-0.00013422306628402	0.00322226394266866	-0.171287226557772	0.863998919331344	1	-11.8415267949771
"CCDC154"	9.58853905598348e-05	0.0015934223358832	0.171186529752514	0.864078093816521	1	-11.8415440384543
"ZNF20"	0.000139026814734031	0.00357859211753661	0.17107250717309	0.864167747553984	1	-11.841563551616
"RP11-493L12.5"	0.000214121713402517	0.00881159754073063	0.170887003666192	0.864313609091604	1	-11.8415952698319
"NCKAP5"	5.38040489907403e-05	0.000611176165428496	0.170886051413979	0.864314357860121	1	-11.8415954325618
"NCDN"	0.000311073271429172	0.0184247159214089	0.170203852439587	0.864850811213209	1	-11.8417117813432
"DENR"	0.00092295954248511	0.173638501993713	0.170161075140221	0.864884451608764	1	-11.841719061484
"FCRL5"	-8.82827892282958e-05	0.00127068554293624	-0.170093044116524	0.864937952230746	1	-11.8417306357242
"MAD2L1BP"	-0.000566300354888095	0.0616150208062906	-0.170002487055732	0.865009168628175	1	-11.841746035168
"SULT1C2"	-4.39772319110399e-05	0.0003854137632604	-0.169912869896726	0.865079646942111	1	-11.8417612667105
"ZNF621"	0.000370792199897586	0.0262482542376094	0.169825399772153	0.865148437782153	1	-11.8417761255907
"IL17REL"	-1.89042700903133e-05	7.81723209820949e-05	-0.169759563422324	0.865200215423865	1	-11.8417873044194
"SLC28A2"	8.87341132259872e-05	0.00156523755315043	0.169727692259062	0.865225281020058	1	-11.8417927144884
"C6orf226"	0.0006130330128259	0.0729694391824656	0.169487141204473	0.865414470692651	1	-11.8418335148558
"C21orf58"	0.000240024904399325	0.0129942920015455	0.169461327830935	0.865434772968954	1	-11.8418378896746
"GRM8"	-2.345999615876e-05	0.000113900169395928	-0.169371582923912	0.865505358231081	1	-11.8418530943558
"C11orf45"	5.81853668045859e-05	0.000543623394873552	0.169189407599165	0.865648644235232	1	-11.8418839339298
"FAM120B"	0.000424605557701291	0.03339563139798	0.169181102766189	0.865655176324667	1	-11.8418853390249
"RASSF6"	0.000110881176977807	0.00218959324073008	0.169172648223899	0.865661826176004	1	-11.8418867693736
"TNFRSF14"	0.00129936284371626	0.367688376190305	0.169083164316416	0.86573220959717	1	-11.8419019040181
"APOC2"	8.92218835827146e-05	0.00147274533050382	0.169043784181815	0.865763184315163	1	-11.8419085619406
"EPO"	-2.92772588396377e-05	0.000121611431600467	-0.169009832089407	0.865789889734453	1	-11.8419143009132
"KIAA0430"	-0.000591306107105922	0.0686586619624606	-0.168850923542182	0.865914883165778	1	-11.8419411461303
"FLJ37035"	-0.000127496585036668	0.00309873764983573	-0.168762869490467	0.865984145693042	1	-11.8419560106689
"SNX18"	0.00042969317512576	0.035824713303723	0.168641442788173	0.86607966053618	1	-11.8419764961754
"C2orf61"	4.06549923958105e-05	0.000297641684540369	0.16853527694643	0.866163172713852	1	-11.8419943949902
"CYB5R1"	0.000640565369131024	0.0810107113361169	0.168532460367177	0.866165388311862	1	-11.841994869695
"DIP2C"	-0.000170479801420844	0.00581353705151107	-0.168501436385097	0.866189792691355	1	-11.8420000979028
"RAD21L1"	2.45608106820762e-05	0.000121521551854431	0.168498423543141	0.866192162688512	1	-11.8420006055834
"CTD-3203P2.1"	3.40880359525488e-05	0.000239667937098162	0.168306176344761	0.866343392926572	1	-11.8420329813403
"SENP6"	-0.000981446546757245	0.200130256884284	-0.168044173875121	0.866549503656356	1	-11.842077044859
"AC006547.15"	-4.6426181929394e-05	0.000441523411432143	-0.167970745118086	0.866607269834823	1	-11.8420893817779
"IGLC6"	-1.51016667480037e-05	6.31243631035102e-05	-0.167966031778996	0.866610977828601	1	-11.8420901734938
"RP11-326A19.4"	-1.70820115457459e-05	7.14070569961534e-05	-0.16795472657542	0.866619871668002	1	-11.8420920723711
"RP11-803P9.1"	5.78170697396092e-05	0.000607989112252348	0.167915437574974	0.866650780580211	1	-11.8420986705532
"CYP26B1"	-2.47493079519935e-05	0.000143676209026861	-0.167715957387065	0.866807716086645	1	-11.8421321473768
"CYP19A1"	2.23551250250976e-05	0.000130875964790438	0.167666769171446	0.86684641435856	1	-11.8421403960436
"CNTN2"	1.81390160540817e-05	0.000107725219051736	0.167538313758222	0.866947476705891	1	-11.8421619260841
"RP11-90D4.3"	8.51002210622213e-05	0.00147891462780568	0.167468728985216	0.867002223462022	1	-11.8421735820993
"RP13-216E22.4"	3.34659256743099e-05	0.000252374352748084	0.167459879108266	0.867009186267486	1	-11.8421750641765
"RP11-672L10.6"	-6.28934460505665e-05	0.000915630380247321	-0.167416428621819	0.867043371896389	1	-11.8421823396448
"IGHV4-4"	0.000215285408582179	0.00893869664875005	0.167296677742692	0.867137589829692	1	-11.8422023812929
"RP11-1020A11.2"	-5.51441297270407e-05	0.000597724704671588	-0.167244922056402	0.867178310898324	1	-11.842211038744
"RP11-402J6.1"	-2.2374916985768e-05	0.000117479576973736	-0.167182751690658	0.867227226641317	1	-11.8422214347736
"TOP2B"	-0.00071579882469324	0.105304682968835	-0.167078389509746	0.867309340114828	1	-11.842238877366
"RP11-408A13.4"	-8.0966735150437e-05	0.00128189263204856	-0.167063347070271	0.867321175813049	1	-11.842241390585
"NBPF3"	0.000219480159142297	0.00932212941606349	0.167025196076415	0.867351193926611	1	-11.8422477636647
"LINC01588"	0.000513576868308609	0.0522386701909955	0.166781172819129	0.867543201779156	1	-11.8422884930416
"TMEM69"	0.000495140523558874	0.0493072666259607	0.166536795796923	0.867735495820752	1	-11.842329221781
"CTD-2349P21.9"	5.72011944690307e-05	0.000691907235212636	0.166532731236937	0.867738694185464	1	-11.8423298986962
"USP54"	0.000160311148690843	0.00466680282259073	0.16650828585211	0.86775793007867	1	-11.8423339694672
"KATNAL2"	9.43093037152731e-05	0.00183439335777829	0.166362825866868	0.867872393088064	1	-11.8423581798398
"GAS1RR"	-3.53247064007669e-05	0.000268532967258954	-0.166218255972511	0.86798615842624	1	-11.8423822211054
