"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"POU2F1"	0.0168705147931582	0.0625065343797683	2.30095258703601	0.0214251418584339	0.0629501590685945	-8.88743215038475
"XYLT1"	0.00755518358671432	0.0106382940103768	2.30089443475176	0.021428431464655	0.0629526925731568	-8.88756586775749
"PHACTR2"	0.00785890931871755	0.013079649028666	2.30056327788114	0.0214471730055087	0.0630006152336469	-8.88832727699072
"CHSY1"	0.0111260422759883	0.0237173780025627	2.30029515751171	0.0214623575061553	0.0630380794928809	-8.88894366999926
"NCBP1"	0.0122505311144028	0.0297965095336729	2.30018370537687	0.0214686721457824	0.0630447933485098	-8.88919987081813
"DICER1-AS1"	-0.00661276362647481	0.0107894610895099	-2.30016900597365	0.0214695051032982	0.0630447933485098	-8.8892336601756
"MOV10"	0.00944283254307077	0.0189253877549573	2.30009693002595	0.021473589771869	0.0630496491263923	-8.8893993372495
"STK33"	0.00390934855869636	0.0035678994564864	2.29938042516918	0.0215142321603528	0.0631589293344783	-8.89104604623633
"RP11-379F12.4"	-0.00282674054223131	0.00153125752347926	-2.29935493590671	0.0215156792238332	0.0631589293344783	-8.89110461755784
"CCDC148"	-0.00301077502787809	0.00195680395591782	-2.29864575151162	0.0215559746804401	0.063270054700907	-8.89273397983229
"MYBPC2"	0.00367862016502898	0.00221937791900869	2.29825808626775	0.0215780293676111	0.0633276215513177	-8.89362443468307
"ZBED8"	-0.00353406986477564	0.00266314901261565	-2.29814819241875	0.0215842849186158	0.0633388130079544	-8.89387683011301
"HIC1"	0.00335741931865664	0.00278828258727445	2.29798814840671	0.021593398020738	0.0633583864314786	-8.89424438488592
"RP11-390P24.1"	0.00223020784739042	0.0011713798551604	2.29697222059402	0.0216513243641405	0.0635211648624416	-8.89657695405312
"SLC25A35"	-0.00805495329966157	0.0164632339485671	-2.29534062009948	0.0217446383666317	0.0637877158736109	-8.90032095199977
"LOXL3"	0.00275098571733976	0.0015797532163815	2.29505446223337	0.0217610402555784	0.0638286110640607	-8.90097731841388
"CTD-2588E21.1"	0.00295660050724065	0.0016807097752558	2.29462009332064	0.0217859578304121	0.0638944720492749	-8.90197348353336
"SLC36A4"	0.0152227570570605	0.0483196120502376	2.2942451930172	0.0218074839526646	0.0639503727173628	-8.9028331142502
"RAB6C"	-0.00336631282476538	0.00229887462324398	-2.29401404733579	0.021820765159002	0.0639820852909797	-8.90336305174477
"TMEM79"	0.00837298476805093	0.0136236243919402	2.29382920594431	0.021831390871365	0.0640060052282219	-8.90378679107731
"PLK2"	0.0195315368982719	0.0670220107965537	2.29349094566826	0.0218508476176672	0.0640558079534531	-8.9045621469968
"PTCD2"	0.00790678366997129	0.0112113029904134	2.29342879658456	0.0218544240765028	0.0640590515850021	-8.90470459192417
"TBX19"	0.00371493895900098	0.00287234674115335	2.29262156946658	0.0219009234327862	0.0641880946128725	-8.90655439633315
"SLC50A1"	-0.0266372293002715	0.186764627691095	-2.29249251686315	0.021908365331741	0.0641964484635269	-8.90685006704255
"C8orf37-AS1"	0.00232884395690045	0.00106729915760411	2.29248629241079	0.0219087243242983	0.0641964484635269	-8.90686432738319
"ZNF771"	-0.00910644975296116	0.0201586586776107	-2.29219570762637	0.0219254893733492	0.0642383152844342	-8.90753001969267
"CXCL1"	-0.00896497618332881	0.00944257368020082	-2.29181814680185	0.021947289109543	0.0642949218407318	-8.90839483705387
"GOLGA6L9"	-0.00332190772279482	0.00250673876825648	-2.29171268431569	0.0219533817078138	0.0643055065046478	-8.9086363774569
"TRIB2"	0.0111366746851264	0.0236313063234808	2.2912210026014	0.0219818057325414	0.0643814942601313	-8.9097623280766
"MUS81"	0.0146478007233269	0.0488013336262599	2.29104232853382	0.0219921427760733	0.0644044967138055	-8.91017143175222
"RP4-563E14.1"	0.00527913285648989	0.00503304625083458	2.29088780799484	0.0220010858473298	0.0644234121542845	-8.91052520626529
"CHAMP1"	0.0119366663492519	0.0304754226716332	2.29002922620884	0.0220508350150606	0.0645617979358317	-8.91249049386215
"RAB6A"	0.0272769570878777	0.179419835457972	2.28964411672354	0.0220731813554862	0.0646199298402228	-8.91337176778503
"RBP1"	-0.00880734185681276	0.0165824705047068	-2.28926431878204	0.0220952387831147	0.0646772029164876	-8.91424074198446
"OPHN1"	-0.00498798346629964	0.00532956960592958	-2.28821463216804	0.0221563009329821	0.064848624838832	-8.91664166671482
"C19orf68"	0.00737644859839369	0.0117099181514214	2.28792952982547	0.0221729111765629	0.0648899177797515	-8.91729358507645
"CYP51A1"	0.0158141216425684	0.0538256590921623	2.28756764494003	0.0221940104203933	0.0649423703534351	-8.91812095849337
"UCKL1-AS1"	0.00266534770099613	0.00167075885087717	2.2875362389698	0.0221958423293946	0.0649423703534351	-8.9181927554533
"KCNH2"	0.00217522472559854	0.00140605439830382	2.28702732969532	0.0222255453265994	0.0650219422498991	-8.91935603207133
"GPD1L"	-0.0058065911283331	0.00751302980798222	-2.28648770907169	0.022257078584308	0.065106850110989	-8.92058922712471
"AQP9"	-0.00480904794765672	0.00282358551242519	-2.2856615530558	0.0223054312099132	0.0652409336223185	-8.92247667860551
"ECI1"	-0.0133141635232121	0.0424633434643356	-2.28542148506868	0.0223194988447554	0.0652747183737856	-8.92302501471777
"PEBP4"	0.00262935539239454	0.00186223030927244	2.28509626951541	0.0223385683093907	0.0653231220097021	-8.92376774354123
"CTB-55O6.12"	0.00730396295664222	0.0123765218733479	2.28498639633447	0.0223450140770059	0.0653346042939288	-8.92401864858376
"STARD4-AS1"	-0.00292794711231511	0.00240722654010188	-2.28469727289099	0.0223619833838678	0.0653768503055588	-8.9246788297656
"CTA-392E5.1"	-0.00381942296644271	0.00206899786709791	-2.28330493403988	0.0224438599175684	0.0656088263032164	-8.92785691245641
"TTI1"	0.010090089971331	0.0216775917582752	2.2828114807995	0.0224729399497305	0.0656864304740517	-8.9289827797746
"PBRM1"	0.0199338807663526	0.0914824023476406	2.28220567395011	0.0225086859639676	0.0657834990393847	-8.93036466185402
"SRPK3"	-0.00279583418639254	0.00151451541744082	-2.28134454406569	0.022559582547423	0.0659248195343568	-8.93232832100374
"CNNM3"	0.00601698217438427	0.00774034315907432	2.28126748232306	0.0225641421107649	0.0659307149214384	-8.93250401103316
"RP11-72I8.1"	0.00471663220344259	0.004493412664072	2.28106627495032	0.0225760508580149	0.0659580803202226	-8.93296270785949
"RP11-197N18.7"	-0.00242407856822857	0.00139122507235862	-2.28036123222551	0.0226178229513363	0.0660726783332852	-8.93456969033068
"TEPP"	0.00208003439768718	0.000953270807973509	2.27903330995295	0.0226966816347655	0.0662894007177324	-8.93759503639486
"CUBN"	0.00435871832727193	0.00343324684675461	2.27902589327886	0.0226971227443017	0.0662894007177324	-8.93761192853186
"ZNF418"	0.00488035863457063	0.00442230675719871	2.27880129934513	0.0227104840844649	0.0663183489266018	-8.93812343524717
"KLHDC7B"	0.0127865273112299	0.0390240247603099	2.27877332736058	0.0227121486472364	0.0663183489266018	-8.93818713717464
"CPT2"	0.00926163565654826	0.0200413149643652	2.27851066703205	0.022727784267157	0.0663565332622669	-8.93878526791121
"AC013461.1"	0.0115874955278136	0.0267953824362796	2.27799142060509	0.0227587214500347	0.0664393787490601	-8.93996749457667
"PHKA2"	0.00901457545673754	0.0166733442281432	2.27780593673353	0.0227697816193849	0.0664641852896733	-8.94038974132784
"SLC37A4"	-0.00757323637943126	0.0143775034683832	-2.27774755073538	0.0227732640693055	0.0664668696418453	-8.94052264765635
"CEND1"	0.00179660512531141	0.00104248375399399	2.27742158388486	0.0227927149644569	0.0665161542256318	-8.9412645962274
"RP11-10A14.5"	-0.00422672776490743	0.00332292585957487	-2.27671550544334	0.0228348971597681	0.0666317571825593	-8.94287137121885
"CTD-2017C7.1"	0.00203933249236549	0.000934617300024132	2.27646423699263	0.022849924675002	0.0666681062488668	-8.94344304583904
"AC142528.1"	0.00780131113237359	0.0118534888622775	2.27623819429573	0.0228634508653461	0.0667000672882735	-8.94395727413717
"LGALS4"	0.00216081622662869	0.000990292772336265	2.27599658236431	0.0228779163969337	0.0667347611915954	-8.94450686477427
"CTD-2509G16.5"	0.00787460754666475	0.0140370666797827	2.27572767985597	0.022894025190853	0.0667742401399879	-8.94511846434191
"KCNC3"	0.00553219538356408	0.00484346024103589	2.27550815998321	0.0229071829891607	0.0668051041070374	-8.94561769313704
"NEB"	-0.00599315499490662	0.00897641196669742	-2.27495496044633	0.0229403703542008	0.0668943675664716	-8.94687555794255
"C9orf24"	-0.00225471103707863	0.00122138667741786	-2.2747823151634	0.0229507361826622	0.0669119921892826	-8.9472680561732
"TET1"	-0.00374420099800878	0.00356321385555872	-2.27476835712949	0.0229515744174227	0.0669119921892826	-8.94729978758952
"STK11"	0.0100455189288212	0.0208179434746765	2.27462209991924	0.0229603593370642	0.0669300797355017	-8.94763226888323
"LRRIQ3"	0.00675200217679188	0.0102942633893341	2.27422010398098	0.0229845202201254	0.0669929795357331	-8.94854600193958
"RMND5A"	0.0134735537428734	0.0353268201020942	2.2737926491138	0.0230102354709428	0.0670603952060795	-8.94951742601737
"DPH1"	0.0131252583674378	0.0374370737201258	2.27345099343231	0.0230308070984641	0.0671128069773783	-8.95029373374519
"POLR3G"	-0.00519226736650766	0.00647656989220373	-2.27297340306857	0.0230595903431352	0.0671891333051579	-8.95137871613228
"CLPB"	-0.00817500758540247	0.0183066898121642	-2.27196690416821	0.0231203519929928	0.0673572065433949	-8.95366451950002
"IGKV6D-21"	0.00387832638550803	0.0035538728349839	2.27190012471013	0.0231243883381236	0.0673572065433949	-8.95381614283428
"CAPN10-AS1"	-0.0112929477821086	0.0307883744738219	-2.27188892663369	0.0231250652424287	0.0673572065433949	-8.95384156772825
"GSE1"	0.0135102239011387	0.0367592407944093	2.27149030265236	0.0231491725843092	0.0674198530010174	-8.95474654989707
"GPAT4"	0.0153245430865916	0.0522813938209449	2.27120595337652	0.0231663823395435	0.0674623990541276	-8.95539200128423
"METTL9"	0.0288153037083951	0.209242957560264	2.27087266929305	0.0231865679347108	0.0675136004700489	-8.95614842829074
"COLGALT1"	0.00990913005654706	0.0195385214801933	2.27075714264998	0.0231935684549174	0.0675264029948677	-8.95641060358097
"UFSP2"	-0.0189106145907249	0.0886257473186624	-2.27024338776841	0.0232247224841982	0.0676095159532698	-8.95757635372708
"VAMP5"	0.027747979962151	0.196996424302861	2.26945522800435	0.0232725870300717	0.0677412507996533	-8.95936423814557
"ACOT11"	-0.00275857476922493	0.0018713751720646	-2.26915777598707	0.0232906733934416	0.0677862882346435	-8.96003882580293
"FAM188B"	-0.00243169526125926	0.00131725979373844	-2.26907091004535	0.0232959575188347	0.0677940594985387	-8.96023581131449
"HS6ST3"	-0.00305605096974916	0.00207977875287431	-2.2688283228845	0.0233107198051128	0.0678294085207676	-8.96078588527198
"USP19"	0.00837350369958959	0.014647503588723	2.26836650691676	0.0233388453912043	0.0679036297084231	-8.96183290509152
"CTA-384D8.34"	-0.0182959717339933	0.0863840957484978	-2.26784379852063	0.0233707150018538	0.0679887261439236	-8.96301772224204
"TSKU"	-0.00604512812423938	0.00732853570020309	-2.26777038171713	0.0233751942603932	0.0679941300070995	-8.96318411343626
"SMAD5-AS1"	-0.00241292664513443	0.00130709275356746	-2.26737952008358	0.0233990538072419	0.0680559000213996	-8.96406986825086
"RP1-29C18.10"	0.00453893425899362	0.00355718019881769	2.26707390968297	0.0234177240504459	0.0681025648405824	-8.96476232397739
"AC097713.4"	0.00223109640982851	0.00102250187767512	2.26617872814887	0.0234724866105487	0.0682541697773945	-8.96679010078387
"GK"	0.0123811403547846	0.0303453541718741	2.2653057149934	0.0235260000656956	0.0684021089354054	-8.96876689133597
"ANO9"	0.00999484611737674	0.0203286058495146	2.26455451989537	0.0235721311225952	0.068528552927307	-8.97046723678489
"ATG10"	0.0126422160887456	0.0394665224057189	2.26428596056666	0.0235886424517972	0.0685688681895719	-8.97107498967594
"RP11-283G6.3"	-0.00473964368931529	0.00567155865109886	-2.26401059876478	0.0236055824265856	0.0686104202884117	-8.97169806191646
"MCCC2"	0.0184861252175614	0.0754414490519147	2.26307554812117	0.0236631846055928	0.0687701358971369	-8.97381327399831
"PHC2"	0.00563999633210593	0.00699496369525384	2.26241408176906	0.0237040067300036	0.0688810548507164	-8.97530907422084
"RDH10"	-0.0052994287233727	0.00668771383391978	-2.26151372741419	0.0237596699252879	0.0690350705256936	-8.9773443798262
"RP11-357H14.17"	-0.00579413338414995	0.00943593797542776	-2.26138168711823	0.0237678426677256	0.0690406807887227	-8.97764279690819
"BOLA3-AS1"	-0.0057476053582276	0.00882047756555408	-2.26135431947762	0.0237695369154471	0.0690406807887227	-8.97770464684641
"HOXB7"	-0.00792656409573597	0.0158518437269816	-2.26135351052546	0.0237695869968192	0.0690406807887227	-8.97770647503935
"SLC26A2"	0.0109195764038106	0.0266639218024479	2.26120226980928	0.0237789517583479	0.0690601471279678	-8.97804826031864
"LINC00632"	-0.00165755316279742	0.00104893662610514	-2.26104365404757	0.0237887766187472	0.0690809452029123	-8.97840668776508
"RP11-400F19.6"	0.00939772127315369	0.0197456987985095	2.26037705178001	0.0238301053198715	0.0691932133308182	-8.97991274878858
"AC078883.3"	-0.00334891244152944	0.00348373015289543	-2.26010685562283	0.02384687495677	0.069234154483805	-8.98052307932261
"ZBTB42"	-0.00393632130661395	0.00358524269533538	-2.25941247695687	0.0238900183168827	0.069351648203308	-8.98209123712104
"CTC-548K16.2"	0.0029465757111629	0.00199628308944323	2.25859295295716	0.0239410243533414	0.0694856385875548	-8.98394139927493
"MRPL30"	0.00816300237396368	0.0155782137249062	2.25858478307113	0.0239415333109077	0.0694856385875548	-8.98395984028316
"MYH10"	-0.00470600766792166	0.00389240478825523	-2.25827394542676	0.0239609044672846	0.0695340782543387	-8.98466141132385
"C1R"	-0.00868172656565892	0.0160789354766997	-2.2581727845736	0.0239672116633256	0.069544599965132	-8.98488971398479
"C9orf40"	0.00693768285640949	0.00976524183983772	2.25802776773601	0.0239762557125458	0.0695618365021351	-8.98521697425538
"TRIM65"	0.00760035437386401	0.0140507403046002	2.25799152893269	0.0239785162262999	0.0695618365021351	-8.98529875127882
"KLHDC1"	0.00589215404065812	0.00674954162095598	2.2578000427019	0.0239904638750355	0.0695848511942794	-8.98573084020267
"ST3GAL3"	0.00971502570181606	0.0193055519457857	2.25777838256392	0.0239918156691439	0.0695848511942794	-8.98577971402834
"C17orf49"	0.0128710785646667	0.0369162480981582	2.25702993322849	0.0240385664724459	0.069712649162796	-8.98746822374166
"PDSS2"	0.0146504479557845	0.0481641176691199	2.25670413731378	0.0240589415123187	0.0697639365073777	-8.98820304819618
"CCDC113"	-0.00438246288212434	0.00329393259940223	-2.25631225191742	0.0240834695829247	0.0698272536202517	-8.98908679548543
"ITPR3"	0.0134736498483423	0.0385397087747999	2.2560768753732	0.0240982122014243	0.0698621879548333	-8.98961752339054
"XX-C2158C6.3"	-0.00262698904348613	0.00170699983649898	-2.25588608906926	0.0241101676888841	0.0698890353203543	-8.99004766849153
"IGSF3"	-0.00279730182483503	0.00151531044350448	-2.25562731139854	0.0241263920267344	0.0699282495768167	-8.99063104827755
"GOLGA6L4"	-0.00436909264083966	0.00381875538548949	-2.25515420213759	0.0241560785880177	0.0700009341542014	-8.99169743732196
"MST1"	-0.00192326986449651	0.00145240726957417	-2.25513362939084	0.0241573702007826	0.0700009341542014	-8.99174380325943
"STEAP4"	-0.00588275119351513	0.00595462323146987	-2.25509864630659	0.0241595666710722	0.0700009341542014	-8.99182264560233
"PHRF1"	0.0116962843130047	0.0311827115806991	2.25466187293602	0.0241870047856135	0.0700726060226638	-8.99280691099783
"PAM"	-0.00829876879496109	0.0177316301191967	-2.25436662368573	0.0242055676540821	0.0701185521175716	-8.99347214505544
"NOSTRIN"	-0.00594983453651714	0.00627997963276913	-2.25422783292805	0.0242142979542105	0.0701360082021945	-8.99378482820339
"LINC00504"	-0.00355100709634137	0.00258393004802465	-2.25390658528456	0.0242345157418162	0.0701867298452266	-8.99450849664035
"GATA2-AS1"	-0.00254700280963208	0.00137972238919878	-2.25371226112969	0.0242467526766348	0.070214329016137	-8.99494619696965
"KRBA1"	0.00520907428189305	0.00576587327568819	2.25317650626191	0.0242805178560561	0.0703042570723249	-8.99615274877044
"TFPI"	-0.00752153274353484	0.00962996485188539	-2.25225085049404	0.0243389520484529	0.0704572499702566	-8.99823670563759
"FAF2"	0.0153002109728949	0.056912166351716	2.25221363509583	0.0243413039049075	0.0704572499702566	-8.99832047191248
"CEP126"	0.00902700455949472	0.0159359892091254	2.25221043633053	0.0243415060625988	0.0704572499702566	-8.99832767178826
"PPP1R12C"	0.00907231856782372	0.0178443723613463	2.25207417898277	0.0243501186964797	0.0704743140713315	-8.9986343543955
"TEX261"	0.0084389053586585	0.0157778523211285	2.25178162537734	0.024368619521023	0.0705199896538419	-8.99929275979881
"PLA2R1"	-0.00370643148779976	0.00258636284200197	-2.25144509927396	0.0243899161957929	0.0705635456049488	-9.00005002171468
"SNTB1"	0.00558165064260761	0.00618979581510405	2.25143647342094	0.0243904622851761	0.0705635456049488	-9.00006943040286
"MYT1"	-0.00183998617660512	0.000996728434722364	-2.25141482431257	0.0243918329033494	0.0705635456049488	-9.000118141871
"GDPGP1"	0.00568736678227472	0.00729929700229856	2.25121835185137	0.0244042747467181	0.0705916646839319	-9.00056019237147
"COX10"	0.0114903482681895	0.0280920995668596	2.24996503689409	0.024483771901433	0.0708137196680791	-9.00337916446735
"TM4SF18"	-0.00650985523041605	0.00681416378027148	-2.2497765705837	0.0244957456200232	0.0708404507867196	-9.00380292973929
"PIAS4"	0.0108199059044062	0.0294526489812761	2.24899796590156	0.0245452660603505	0.0709757470481872	-9.00555324161927
"FPGT-TNNI3K"	0.00231946793930181	0.00119881469319641	2.24883186761976	0.0245558413846059	0.0709984109598388	-9.00592655409186
"NDUFB3"	-0.0301727751841653	0.244851223346715	-2.24796250645782	0.0246112572520341	0.0711507030243568	-9.00788002863313
